                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1376,                 1.5871,                 1.8253,                 0.8398,                0.80569,                0.82133,                0.72973,                0.83012,                0.43815,                0.55921,                0.49099,                0.47808,                0.14214,                 1.4778,                 1.9307,                0.73934,                0.80794,              0.0014559,              0.0014559,              0.0014559
                   1377,                 1.5799,                 1.9797,                0.78651,                0.82138,                0.82133,                0.72973,                0.83012,                0.43815,                0.55921,                0.49099,                0.47808,                0.14214,                 1.4778,                 1.9307,                0.73934,                0.80794,              0.0014555,              0.0014555,              0.0014555
                   1378,                 1.6214,                 2.0634,                0.84329,                0.82353,                0.84551,                0.73423,                0.84345,                0.45394,                0.57049,                0.49775,                0.48886,                0.15401,                 1.4389,                 1.8178,                0.73007,                0.80427,              0.0014551,              0.0014551,              0.0014551
                   1379,                 1.4643,                 1.7769,                0.73735,                0.81104,                0.84551,                0.73423,                0.84345,                0.45394,                0.57049,                0.49775,                0.48886,                0.15401,                 1.4389,                 1.8178,                0.73007,                0.80427,              0.0014547,              0.0014547,              0.0014547
                   1380,                 1.5075,                 1.7459,                0.77492,                0.80767,                0.79924,                0.78007,                0.85168,                 0.4636,                0.59326,                0.52703,                0.52509,                 0.1655,                  1.431,                 1.6676,                0.71497,                0.80192,              0.0014543,              0.0014543,              0.0014543
                   1381,                 1.6032,                 1.7229,                0.83171,                0.83045,                0.79924,                0.78007,                0.85168,                 0.4636,                0.59326,                0.52703,                0.52509,                 0.1655,                  1.431,                 1.6676,                0.71497,                0.80192,              0.0014539,              0.0014539,              0.0014539
                   1382,                 1.6111,                 1.6708,                 0.8106,                0.81973,                0.78836,                0.81379,                0.85311,                0.45863,                0.59625,                0.50224,                0.49115,                0.15259,                  1.449,                  1.648,                0.71138,                 0.8026,              0.0014535,              0.0014535,              0.0014535
                   1383,                 1.7615,                 1.9734,                0.84159,                0.80794,                0.78836,                0.81379,                0.85311,                0.45863,                0.59625,                0.50224,                0.49115,                0.15259,                  1.449,                  1.648,                0.71138,                 0.8026,              0.0014531,              0.0014531,              0.0014531
                   1384,                 1.6074,                 1.7405,                0.80454,                0.81999,                0.78956,                0.79434,                0.84908,                0.45592,                0.56228,                0.50901,                 0.4777,                  0.149,                 1.4297,                 1.6774,                0.71277,                0.80317,              0.0014527,              0.0014527,              0.0014527
                   1385,                 1.7149,                 1.9105,                0.85192,                0.81022,                0.78956,                0.79434,                0.84908,                0.45592,                0.56228,                0.50901,                 0.4777,                  0.149,                 1.4297,                 1.6774,                0.71277,                0.80317,              0.0014523,              0.0014523,              0.0014523
                   1386,                 1.5662,                 1.6618,                0.75567,                0.81292,                0.76059,                 0.7973,                0.83691,                0.44861,                0.57642,                0.51351,                0.49125,                0.15065,                 1.4246,                 1.7165,                0.72664,                0.80372,              0.0014519,              0.0014519,              0.0014519
                   1387,                 1.5334,                 1.7288,                0.75374,                 0.8068,                0.76059,                 0.7973,                0.83691,                0.44861,                0.57642,                0.51351,                0.49125,                0.15065,                 1.4246,                 1.7165,                0.72664,                0.80372,              0.0014515,              0.0014515,              0.0014515
                   1388,                 1.4666,                 1.5521,                0.73842,                0.83238,                0.76673,                0.77928,                0.82222,                 0.4324,                0.57869,                0.55066,                0.51378,                0.15666,                 1.4573,                 1.7345,                0.73365,                0.80424,              0.0014511,              0.0014511,              0.0014511
                   1389,                 1.5872,                 1.6693,                0.82411,                0.80606,                0.76673,                0.77928,                0.82222,                 0.4324,                0.57869,                0.55066,                0.51378,                0.15666,                 1.4573,                 1.7345,                0.73365,                0.80424,              0.0014507,              0.0014507,              0.0014507
                   1390,                 1.4991,                 1.8141,                 0.7791,                0.83413,                0.75853,                0.78378,                0.82107,                0.42603,                0.57135,                0.55631,                 0.5161,                0.15997,                 1.4723,                 1.7224,                0.73177,                0.80381,              0.0014504,              0.0014504,              0.0014504
                   1391,                 1.4644,                 1.8109,                0.75913,                0.81624,                0.75853,                0.78378,                0.82107,                0.42603,                0.57135,                0.55631,                 0.5161,                0.15997,                 1.4723,                 1.7224,                0.73177,                0.80381,                0.00145,                0.00145,                0.00145
                   1392,                 1.5007,                 1.8708,                0.79697,                0.83799,                0.74746,                 0.7866,                0.81886,                0.42568,                0.56745,                 0.5518,                0.52492,                0.16055,                 1.4583,                 1.7133,                0.72325,                0.80201,              0.0014496,              0.0014496,              0.0014496
                   1393,                 1.7187,                 1.8732,                0.90427,                0.82612,                0.74746,                 0.7866,                0.81886,                0.42568,                0.56745,                 0.5518,                0.52492,                0.16055,                 1.4583,                 1.7133,                0.72325,                0.80201,              0.0014492,              0.0014492,              0.0014492
                   1394,                 1.5911,                 1.8451,                0.83391,                0.82874,                0.80581,                0.75225,                0.82016,                0.43377,                0.57796,                0.54279,                0.50343,                0.15157,                  1.426,                 1.7159,                 0.7188,                0.80074,              0.0014488,              0.0014488,              0.0014488
                   1395,                 1.5772,                 1.6441,                0.82591,                0.80229,                0.80581,                0.75225,                0.82016,                0.43377,                0.57796,                0.54279,                0.50343,                0.15157,                  1.426,                 1.7159,                 0.7188,                0.80074,              0.0014484,              0.0014484,              0.0014484
                   1396,                 1.5008,                 1.7211,                0.80468,                0.79779,                0.78424,                0.76951,                 0.8264,                0.44262,                0.58239,                0.50901,                0.48028,                0.13742,                 1.4168,                 1.7404,                0.71286,                 0.8021,               0.001448,               0.001448,               0.001448
                   1397,                 1.5385,                 1.5139,                0.80939,                0.79936,                0.78424,                0.76951,                 0.8264,                0.44262,                0.58239,                0.50901,                0.48028,                0.13742,                 1.4168,                 1.7404,                0.71286,                 0.8021,              0.0014476,              0.0014476,              0.0014476
                   1398,                 1.7239,                 1.8916,                0.91327,                0.80225,                0.79502,                0.77747,                0.83308,                0.44253,                0.58055,                0.47973,                0.47139,                0.12981,                 1.4418,                 1.7697,                0.71942,                0.80424,              0.0014472,              0.0014472,              0.0014472
                   1399,                 1.5141,                 1.6356,                0.72683,                 0.8192,                0.79502,                0.77747,                0.83308,                0.44253,                0.58055,                0.47973,                0.47139,                0.12981,                 1.4418,                 1.7697,                0.71942,                0.80424,              0.0014468,              0.0014468,              0.0014468
                   1400,                 1.6036,                 1.6454,                0.77605,                 0.8129,                0.81067,                0.76577,                0.83888,                0.44339,                0.51117,                0.52477,                0.47169,                0.13095,                 1.4713,                 1.7823,                 0.7365,                0.80587,              0.0014464,              0.0014464,              0.0014464
                   1401,                 1.6298,                 1.6239,                0.84312,                0.84867,                0.81067,                0.76577,                0.83888,                0.44339,                0.51117,                0.52477,                0.47169,                0.13095,                 1.4713,                 1.7823,                 0.7365,                0.80587,               0.001446,               0.001446,               0.001446
                   1402,                 1.8062,                  2.024,                0.91094,                0.81957,                0.79243,                0.78246,                0.83602,                0.44508,                0.51401,                0.52027,                0.47168,                0.13431,                 1.4715,                 1.7357,                0.72849,                0.80576,              0.0014456,              0.0014456,              0.0014456
                   1403,                 1.5319,                 1.3962,                 0.7342,                0.83645,                0.79243,                0.78246,                0.83602,                0.44508,                0.51401,                0.52027,                0.47168,                0.13431,                 1.4715,                 1.7357,                0.72849,                0.80576,              0.0014452,              0.0014452,              0.0014452
                   1404,                 1.6369,                 1.8204,                 0.8035,                 0.8376,                0.80987,                0.77703,                0.83998,                0.45026,                0.57262,                0.48423,                0.47923,                0.13797,                 1.4411,                  1.668,                0.71915,                0.80183,              0.0014448,              0.0014448,              0.0014448
                   1405,                 1.5871,                 1.4966,                0.82084,                0.82225,                0.80987,                0.77703,                0.83998,                0.45026,                0.57262,                0.48423,                0.47923,                0.13797,                 1.4411,                  1.668,                0.71915,                0.80183,              0.0014444,              0.0014444,              0.0014444
                   1406,                 1.5426,                 1.6296,                0.75297,                0.82605,                0.80837,                0.77905,                0.84587,                0.45886,                0.57018,                0.49099,                0.50111,                0.14671,                 1.4232,                 1.6293,                0.71097,                0.80072,               0.001444,               0.001444,               0.001444
                   1407,                 1.4535,                  1.614,                0.79826,                0.82025,                0.80837,                0.77905,                0.84587,                0.45886,                0.57018,                0.49099,                0.50111,                0.14671,                 1.4232,                 1.6293,                0.71097,                0.80072,              0.0014436,              0.0014436,              0.0014436
                   1408,                 1.5435,                  1.703,                0.79918,                 0.8337,                0.80493,                0.78068,                0.85029,                0.45531,                0.52903,                 0.5473,                0.51616,                0.15441,                 1.4491,                 1.6284,                0.71275,                0.80357,              0.0014432,              0.0014432,              0.0014432
                   1409,                 1.7016,                 1.5898,                0.86484,                0.80482,                0.80493,                0.78068,                0.85029,                0.45531,                0.52903,                 0.5473,                0.51616,                0.15441,                 1.4491,                 1.6284,                0.71275,                0.80357,              0.0014428,              0.0014428,              0.0014428
                   1410,                 1.5776,                 1.7369,                0.77257,                0.84356,                0.81215,                  0.779,                0.85413,                0.44774,                 0.6055,                0.48742,                0.52435,                0.15709,                 1.5078,                 1.6588,                0.72157,                0.80777,              0.0014424,              0.0014424,              0.0014424
                   1411,                  1.579,                 1.5997,                0.77922,                0.81056,                0.81215,                  0.779,                0.85413,                0.44774,                 0.6055,                0.48742,                0.52435,                0.15709,                 1.5078,                 1.6588,                0.72157,                0.80777,               0.001442,               0.001442,               0.001442
                   1412,                 1.5318,                 1.5784,                0.74486,                0.82064,                0.82182,                0.77477,                 0.8577,                0.45611,                0.58533,                0.47973,                0.50982,                0.15084,                 1.4987,                 1.6862,                0.71902,                0.80833,              0.0014416,              0.0014416,              0.0014416
                   1413,                 1.6531,                 1.7922,                0.83876,                0.80592,                0.82182,                0.77477,                 0.8577,                0.45611,                0.58533,                0.47973,                0.50982,                0.15084,                 1.4987,                 1.6862,                0.71902,                0.80833,              0.0014412,              0.0014412,              0.0014412
                   1414,                  1.667,                 2.2997,                0.86175,                0.85727,                0.82496,                0.78153,                0.86345,                0.46884,                0.56861,                0.47973,                0.50418,                 0.1466,                 1.4562,                 1.7156,                0.71093,                 0.8063,              0.0014408,              0.0014408,              0.0014408
                   1415,                 1.4494,                 1.8415,                0.77343,                0.80909,                0.82496,                0.78153,                0.86345,                0.46884,                0.56861,                0.47973,                0.50418,                 0.1466,                 1.4562,                 1.7156,                0.71093,                 0.8063,              0.0014405,              0.0014405,              0.0014405
                   1416,                 1.6595,                 1.9852,                0.85827,                0.82066,                0.83521,                0.78829,                0.86835,                0.47422,                0.54596,                 0.4955,                0.50613,                0.14696,                 1.4444,                 1.7167,                0.71244,                0.80595,              0.0014401,              0.0014401,              0.0014401
                   1417,                 1.6818,                 1.7884,                0.82583,                0.85404,                0.83521,                0.78829,                0.86835,                0.47422,                0.54596,                 0.4955,                0.50613,                0.14696,                 1.4444,                 1.7167,                0.71244,                0.80595,              0.0014397,              0.0014397,              0.0014397
                   1418,                 1.4454,                 1.6767,                0.77027,                0.83367,                0.84284,                0.77304,                0.86969,                0.47475,                0.56142,                0.49099,                0.50311,                0.14173,                   1.44,                  1.721,                0.71672,                0.80678,              0.0014393,              0.0014393,              0.0014393
                   1419,                 1.5135,                 1.8093,                0.77962,                0.81094,                0.84284,                0.77304,                0.86969,                0.47475,                0.56142,                0.49099,                0.50311,                0.14173,                   1.44,                  1.721,                0.71672,                0.80678,              0.0014389,              0.0014389,              0.0014389
                   1420,                 1.4304,                 1.4837,                0.71065,                0.82382,                0.83842,                0.78829,                 0.8707,                0.47256,                0.56431,                0.49299,                 0.5015,                 0.1459,                 1.4309,                 1.6869,                0.71605,                0.80578,              0.0014385,              0.0014385,              0.0014385
                   1421,                 1.6036,                  1.856,                 0.8848,                 0.8307,                0.83842,                0.78829,                 0.8707,                0.47256,                0.56431,                0.49299,                 0.5015,                 0.1459,                 1.4309,                 1.6869,                0.71605,                0.80578,              0.0014381,              0.0014381,              0.0014381
                   1422,                 1.5536,                 1.8123,                0.81679,                0.81725,                0.82378,                0.76859,                0.86194,                0.46698,                0.56749,                 0.4876,                0.50521,                0.14509,                 1.4167,                 1.6533,                0.70324,                0.80302,              0.0014377,              0.0014377,              0.0014377
                   1423,                 1.6124,                 2.0907,                0.83903,                0.81537,                0.82378,                0.76859,                0.86194,                0.46698,                0.56749,                 0.4876,                0.50521,                0.14509,                 1.4167,                 1.6533,                0.70324,                0.80302,              0.0014373,              0.0014373,              0.0014373
                   1424,                 1.4086,                 1.5464,                0.70402,                  0.812,                0.83804,                0.75752,                0.85783,                0.46657,                0.59605,                0.49324,                 0.5185,                0.15236,                 1.3947,                 1.6414,                0.69149,                0.80124,              0.0014369,              0.0014369,              0.0014369
                   1425,                 1.5589,                 2.0569,                0.74375,                 0.8259,                0.83804,                0.75752,                0.85783,                0.46657,                0.59605,                0.49324,                 0.5185,                0.15236,                 1.3947,                 1.6414,                0.69149,                0.80124,              0.0014365,              0.0014365,              0.0014365
                   1426,                 1.2782,                 2.0173,                0.70054,                 0.8164,                0.83563,                0.76717,                0.85683,                0.46445,                0.60803,                 0.5045,                0.53125,                0.16382,                 1.3797,                 1.6207,                0.68455,                0.80011,              0.0014361,              0.0014361,              0.0014361
                   1427,                 1.5269,                  1.704,                0.78204,                  0.833,                0.83563,                0.76717,                0.85683,                0.46445,                0.60803,                 0.5045,                0.53125,                0.16382,                 1.3797,                 1.6207,                0.68455,                0.80011,              0.0014357,              0.0014357,              0.0014357
                   1428,                 1.4093,                  1.801,                0.76517,                0.83985,                0.85178,                0.75067,                0.85173,                0.46768,                0.59403,                0.52399,                0.52934,                 0.1607,                 1.3593,                 1.5846,                 0.6817,                0.79786,              0.0014353,              0.0014353,              0.0014353
                   1429,                 1.6312,                  1.728,                0.82997,                0.82179,                0.85178,                0.75067,                0.85173,                0.46768,                0.59403,                0.52399,                0.52934,                 0.1607,                 1.3593,                 1.5846,                 0.6817,                0.79786,              0.0014349,              0.0014349,              0.0014349
                   1430,                 1.5934,                  1.765,                 0.8124,                0.82565,                0.86517,                0.75152,                0.85108,                0.46797,                0.58497,                0.51577,                 0.5038,                0.14764,                 1.3505,                 1.5708,                0.68629,                0.79758,              0.0014345,              0.0014345,              0.0014345
                   1431,                 1.6888,                 1.8855,                0.83383,                0.81617,                0.86517,                0.75152,                0.85108,                0.46797,                0.58497,                0.51577,                 0.5038,                0.14764,                 1.3505,                 1.5708,                0.68629,                0.79758,              0.0014341,              0.0014341,              0.0014341
                   1432,                 1.6751,                 1.9087,                 0.8939,                0.83111,                0.88049,                   0.75,                0.85006,                0.46196,                 0.5846,                0.48496,                0.46178,                0.13414,                  1.376,                 1.5948,                0.70213,                0.79886,              0.0014337,              0.0014337,              0.0014337
                   1433,                 1.7172,                 1.8081,                0.87082,                0.81964,                0.88049,                   0.75,                0.85006,                0.46196,                 0.5846,                0.48496,                0.46178,                0.13414,                  1.376,                 1.5948,                0.70213,                0.79886,              0.0014333,              0.0014333,              0.0014333
                   1434,                 1.5912,                 1.6953,                0.82012,                0.81302,                0.84955,                0.75033,                0.84276,                0.44513,                0.56213,                0.47072,                0.44039,                0.12457,                 1.4195,                 1.6358,                0.71868,                0.80284,              0.0014329,              0.0014329,              0.0014329
                   1435,                 1.6522,                 1.9314,                0.88485,                0.83586,                0.84955,                0.75033,                0.84276,                0.44513,                0.56213,                0.47072,                0.44039,                0.12457,                 1.4195,                 1.6358,                0.71868,                0.80284,              0.0014325,              0.0014325,              0.0014325
                   1436,                 1.5845,                 1.6839,                0.79345,                0.82699,                 0.8406,                0.74775,                0.83485,                0.43439,                0.54909,                0.46396,                0.43082,                0.12594,                 1.4633,                  1.688,                0.72899,                0.80601,              0.0014321,              0.0014321,              0.0014321
                   1437,                 1.5635,                 1.8682,                 0.8058,                0.82557,                 0.8406,                0.74775,                0.83485,                0.43439,                0.54909,                0.46396,                0.43082,                0.12594,                 1.4633,                  1.688,                0.72899,                0.80601,              0.0014317,              0.0014317,              0.0014317
                   1438,                 1.6065,                 1.8148,                0.82557,                0.81785,                 0.8449,                0.73615,                0.82826,                0.42406,                0.56465,                0.45721,                0.42423,                0.12494,                 1.4932,                 1.7378,                0.73214,                0.80838,              0.0014313,              0.0014313,              0.0014313
                   1439,                 1.4542,                 1.5236,                0.73672,                0.82741,                 0.8449,                0.73615,                0.82826,                0.42406,                0.56465,                0.45721,                0.42423,                0.12494,                 1.4932,                 1.7378,                0.73214,                0.80838,              0.0014309,              0.0014309,              0.0014309
                   1440,                 1.5133,                 1.9008,                0.80405,                0.83177,                0.80892,                0.74373,                0.82496,                 0.4235,                0.54789,                0.44595,                0.42418,                0.12371,                 1.4729,                  1.743,                0.72965,                0.80639,              0.0014306,              0.0014306,              0.0014306
                   1441,                 1.5573,                 2.0074,                0.82693,                0.83451,                0.80892,                0.74373,                0.82496,                 0.4235,                0.54789,                0.44595,                0.42418,                0.12371,                 1.4729,                  1.743,                0.72965,                0.80639,              0.0014302,              0.0014302,              0.0014302
                   1442,                 1.5821,                 1.8603,                0.82844,                 0.8176,                0.79352,                0.76126,                0.82435,                0.43584,                0.54932,                0.45495,                0.43847,                0.12906,                 1.4268,                 1.7229,                0.71803,                0.80275,              0.0014298,              0.0014298,              0.0014298
                   1443,                 1.4978,                 1.7565,                0.77651,                0.81971,                0.79352,                0.76126,                0.82435,                0.43584,                0.54932,                0.45495,                0.43847,                0.12906,                 1.4268,                 1.7229,                0.71803,                0.80275,              0.0014294,              0.0014294,              0.0014294
                   1444,                 1.5921,                 1.8844,                0.81204,                0.81563,                0.82281,                 0.7455,                0.83291,                0.44974,                0.53704,                0.48335,                0.44351,                0.13517,                 1.3942,                 1.6906,                0.70416,                0.80139,               0.001429,               0.001429,               0.001429
                   1445,                 1.4871,                 1.8146,                0.74885,                0.81707,                0.82281,                 0.7455,                0.83291,                0.44974,                0.53704,                0.48335,                0.44351,                0.13517,                 1.3942,                 1.6906,                0.70416,                0.80139,              0.0014286,              0.0014286,              0.0014286
                   1446,                 1.5238,                 1.7841,                0.76652,                0.80556,                0.81878,                0.73874,                0.83407,                0.45927,                0.53302,                0.48423,                  0.446,                0.13477,                 1.3789,                 1.6857,                0.70098,                 0.8003,              0.0014282,              0.0014282,              0.0014282
                   1447,                  1.493,                 1.8298,                0.79406,                0.81997,                0.81878,                0.73874,                0.83407,                0.45927,                0.53302,                0.48423,                  0.446,                0.13477,                 1.3789,                 1.6857,                0.70098,                 0.8003,              0.0014278,              0.0014278,              0.0014278
                   1448,                 1.7332,                 1.5571,                0.88099,                0.79537,                0.82504,                0.73874,                0.83845,                0.46443,                0.50315,                0.53153,                0.46365,                0.13975,                 1.3852,                 1.7467,                 0.6981,                 0.8013,              0.0014274,              0.0014274,              0.0014274
                   1449,                 1.5378,                 1.9361,                0.80321,                0.83868,                0.82504,                0.73874,                0.83845,                0.46443,                0.50315,                0.53153,                0.46365,                0.13975,                 1.3852,                 1.7467,                 0.6981,                 0.8013,               0.001427,               0.001427,               0.001427
                   1450,                 1.3936,                 1.8973,                0.75567,                0.79905,                0.81019,                0.75225,                0.84178,                0.46425,                0.50543,                0.51577,                0.45594,                0.13513,                 1.4064,                 1.8137,                0.69802,                0.80329,              0.0014266,              0.0014266,              0.0014266
                   1451,                 1.5084,                 1.5952,                0.77289,                0.84139,                0.81019,                0.75225,                0.84178,                0.46425,                0.50543,                0.51577,                0.45594,                0.13513,                 1.4064,                 1.8137,                0.69802,                0.80329,              0.0014262,              0.0014262,              0.0014262
                   1452,                 1.6383,                 1.8586,                0.81215,                0.81498,                0.82693,                0.72523,                0.82994,                0.45104,                0.48866,                0.51351,                0.44604,                0.13509,                 1.4303,                 1.8171,                0.71551,                0.80388,              0.0014258,              0.0014258,              0.0014258
                   1453,                 1.5709,                 1.8649,                0.80388,                0.82413,                0.82693,                0.72523,                0.82994,                0.45104,                0.48866,                0.51351,                0.44604,                0.13509,                 1.4303,                 1.8171,                0.71551,                0.80388,              0.0014254,              0.0014254,              0.0014254
                   1454,                 1.7013,                 2.0357,                0.85553,                0.82872,                0.80503,                0.73874,                0.82494,                0.43372,                0.47893,                0.49775,                0.43131,                 0.1317,                 1.4547,                 1.7939,                 0.7543,                0.80354,               0.001425,               0.001425,               0.001425
                   1455,                  1.609,                 1.8078,                 0.8524,                0.86081,                0.80503,                0.73874,                0.82494,                0.43372,                0.47893,                0.49775,                0.43131,                 0.1317,                 1.4547,                 1.7939,                 0.7543,                0.80354,              0.0014246,              0.0014246,              0.0014246
                   1456,                 1.7402,                 1.9601,                0.87827,                0.79655,                0.79406,                0.75553,                0.82094,                0.43008,                0.51514,                0.45495,                0.43536,                0.13139,                 1.4747,                 1.7752,                0.78858,                0.80299,              0.0014242,              0.0014242,              0.0014242
                   1457,                 1.5739,                 1.6642,                0.80772,                0.80827,                0.79406,                0.75553,                0.82094,                0.43008,                0.51514,                0.45495,                0.43536,                0.13139,                 1.4747,                 1.7752,                0.78858,                0.80299,              0.0014238,              0.0014238,              0.0014238
                   1458,                 1.7577,                 1.7775,                0.95947,                0.80227,                0.79048,                0.74324,                0.81926,                0.43175,                0.54829,                0.44015,                0.44449,                0.13485,                 1.4658,                 1.7607,                 0.7948,                 0.8023,              0.0014234,              0.0014234,              0.0014234
                   1459,                 1.5271,                  1.661,                 0.8348,                0.81725,                0.79048,                0.74324,                0.81926,                0.43175,                0.54829,                0.44015,                0.44449,                0.13485,                 1.4658,                 1.7607,                 0.7948,                 0.8023,               0.001423,               0.001423,               0.001423
                   1460,                 1.4845,                 1.4775,                0.76534,                0.80699,                0.80158,                0.76577,                0.82832,                0.44665,                 0.5128,                 0.4955,                0.45521,                0.13988,                 1.4207,                 1.7139,                0.76797,                0.80185,              0.0014226,              0.0014226,              0.0014226
                   1461,                 1.5351,                 1.6876,                0.81384,                0.82204,                0.80158,                0.76577,                0.82832,                0.44665,                 0.5128,                 0.4955,                0.45521,                0.13988,                 1.4207,                 1.7139,                0.76797,                0.80185,              0.0014222,              0.0014222,              0.0014222
                   1462,                 1.5313,                 1.7629,                0.82245,                0.78948,                0.82764,                0.74775,                0.83183,                0.44469,                0.54196,                0.48874,                0.47605,                0.14808,                 1.4213,                 1.6817,                0.76139,                0.80301,              0.0014218,              0.0014218,              0.0014218
                   1463,                 1.5363,                 1.9324,                0.83009,                0.82477,                0.82764,                0.74775,                0.83183,                0.44469,                0.54196,                0.48874,                0.47605,                0.14808,                 1.4213,                 1.6817,                0.76139,                0.80301,              0.0014214,              0.0014214,              0.0014214
                   1464,                 1.5773,                 1.7404,                0.77979,                0.80666,                0.82686,                0.76351,                0.83294,                0.44505,                0.55098,                0.50901,                 0.5008,                0.15825,                 1.4439,                 1.6706,                0.75192,                0.80429,               0.001421,               0.001421,               0.001421
                   1465,                 1.5692,                 1.5999,                0.81102,                0.81722,                0.82686,                0.76351,                0.83294,                0.44505,                0.55098,                0.50901,                 0.5008,                0.15825,                 1.4439,                 1.6706,                0.75192,                0.80429,              0.0014207,              0.0014207,              0.0014207
                   1466,                 1.5539,                  1.935,                0.78721,                0.81039,                0.83793,                0.77027,                  0.833,                0.43641,                0.55164,                 0.5071,                0.49238,                0.15102,                 1.4478,                 1.6691,                0.74239,                0.80251,              0.0014203,              0.0014203,              0.0014203
                   1467,                 1.6498,                 1.7187,                0.82946,                0.80908,                0.83793,                0.77027,                  0.833,                0.43641,                0.55164,                 0.5071,                0.49238,                0.15102,                 1.4478,                 1.6691,                0.74239,                0.80251,              0.0014199,              0.0014199,              0.0014199
                   1468,                 1.5608,                 1.8073,                0.78072,                 0.8281,                0.85172,                0.76126,                0.84405,                0.44382,                0.58108,                0.48649,                0.50165,                0.15608,                 1.4297,                 1.6625,                0.73076,                0.80034,              0.0014195,              0.0014195,              0.0014195
                   1469,                 1.5853,                 1.7241,                0.78332,                0.82149,                0.85172,                0.76126,                0.84405,                0.44382,                0.58108,                0.48649,                0.50165,                0.15608,                 1.4297,                 1.6625,                0.73076,                0.80034,              0.0014191,              0.0014191,              0.0014191
