                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    477,                0.40044,                0.69455,                0.33746,                0.88055,                0.98697,                0.98392,                0.98738,                0.97273,                0.97466,                0.99907,                0.99345,                0.86816,                0.27694,                0.45181,                0.24735,                0.80536,              0.0012946,              0.0012946,              0.0012946
                    478,                0.39878,                0.68082,                0.31446,                0.89507,                0.97407,                0.97584,                0.98747,                0.96273,                0.97407,                0.97584,                0.99132,                  0.864,                0.27365,                0.46535,                0.25406,                0.80581,              0.0012943,              0.0012943,              0.0012943
                    479,                0.46389,                0.66734,                0.34887,                0.88769,                0.98639,                0.98701,                0.98745,                0.95608,                0.97466,                0.99913,                0.99462,                0.85964,                0.28504,                0.46648,                0.25429,                0.80897,               0.001294,               0.001294,               0.001294
                    480,                 0.4282,                0.73373,                0.32366,                0.88886,                      1,                0.98466,                0.98754,                0.96012,                      1,                0.98466,                0.99451,                0.86309,                0.28108,                0.47753,                0.25683,                0.81097,              0.0012938,              0.0012938,              0.0012938
                    481,                0.38168,                 0.7006,                 0.3173,                0.89579,                0.99885,                0.98701,                 0.9876,                0.96286,                0.99885,                0.98701,                0.99451,                0.85984,                0.28318,                 0.4861,                0.25878,                0.80957,              0.0012935,              0.0012935,              0.0012935
                    482,                0.39496,                0.70132,                0.33937,                0.89012,                0.99954,                0.98701,                0.98735,                0.96782,                0.99954,                0.98701,                0.99462,                0.85504,                0.30553,                0.49838,                 0.2661,                0.81143,              0.0012932,              0.0012932,              0.0012932
                    483,                0.42464,                0.71832,                0.36497,                0.90352,                0.98654,                0.98701,                0.98706,                0.96373,                0.98654,                0.98701,                0.99362,                0.85209,                0.30765,                0.49437,                0.26221,                0.81315,              0.0012929,              0.0012929,              0.0012929
                    484,                0.41723,                0.66975,                0.31464,                0.89498,                0.98701,                0.98685,                0.98651,                0.96591,                0.98701,                0.98685,                0.99062,                0.84715,                0.31344,                0.50174,                0.26574,                0.82262,              0.0012926,              0.0012926,              0.0012926
                    485,                0.42908,                0.69502,                0.34653,                0.90413,                0.98701,                0.98661,                0.98631,                0.96146,                0.98701,                0.98661,                0.99025,                0.85582,                0.31796,                0.48817,                0.27663,                 0.8271,              0.0012923,              0.0012923,              0.0012923
                    486,                0.42909,                0.72575,                 0.3422,                0.87629,                0.98701,                0.98643,                0.98556,                0.96523,                0.98701,                0.98643,                 0.9921,                0.85508,                0.29868,                0.48397,                0.28272,                0.82632,              0.0012921,              0.0012921,              0.0012921
                    487,                0.38309,                0.64378,                0.31702,                  0.892,                  0.987,                0.98598,                0.98579,                0.95974,                  0.987,                0.98598,                0.99349,                0.85657,                0.29973,                0.48031,                0.27092,                0.82829,              0.0012918,              0.0012918,              0.0012918
                    488,                0.38296,                0.64674,                0.33793,                0.88218,                0.97877,                0.97403,                0.98531,                0.95271,                0.97877,                0.97403,                0.99245,                0.86298,                0.31526,                0.47276,                0.28065,                0.83109,              0.0012915,              0.0012915,              0.0012915
                    489,                0.42447,                0.65154,                0.31401,                0.89224,                0.98266,                0.97403,                0.98557,                0.95278,                0.98266,                0.97403,                0.99254,                0.86296,                0.30587,                0.47359,                0.27614,                0.82753,              0.0012912,              0.0012912,              0.0012912
                    490,                0.41003,                0.65106,                0.31887,                0.89885,                  0.987,                0.98626,                0.98709,                0.96571,                  0.987,                0.98626,                0.99415,                 0.8621,                0.28921,                0.47055,                0.27112,                 0.8249,              0.0012909,              0.0012909,              0.0012909
                    491,                 0.4131,                0.68016,                0.30618,                0.88113,                0.98578,                0.98701,                0.98733,                0.96521,                0.98578,                0.98701,                0.99462,                0.86202,                0.29069,                0.46373,                0.26575,                0.82413,              0.0012906,              0.0012906,              0.0012906
                    492,                0.44636,                0.66195,                0.34211,                0.90021,                      1,                0.98676,                0.98783,                0.96456,                      1,                0.99835,                  0.995,                0.86598,                0.29093,                0.45279,                0.26899,                0.82303,              0.0012904,              0.0012904,              0.0012904
                    493,                0.46695,                0.69624,                0.35615,                0.91359,                      1,                 0.9867,                0.98794,                0.96878,                      1,                0.99848,                  0.995,                0.85957,                0.29273,                 0.4645,                0.26098,                0.82235,              0.0012901,              0.0012901,              0.0012901
                    494,                0.39677,                0.68266,                0.31864,                0.88647,                      1,                0.98634,                0.98767,                0.97089,                      1,                0.99921,                  0.995,                0.85672,                0.30112,                0.48707,                0.26079,                0.81599,              0.0012898,              0.0012898,              0.0012898
                    495,                0.40778,                0.68272,                0.32526,                0.90033,                      1,                0.98631,                0.98762,                0.96834,                      1,                0.99957,                  0.995,                0.85818,                 0.3091,                0.48438,                0.25864,                0.81457,              0.0012895,              0.0012895,              0.0012895
                    496,                0.44567,                 0.7141,                 0.3419,                0.89527,                      1,                 0.9863,                0.98787,                0.97178,                      1,                0.99954,                  0.995,                0.84719,                0.30086,                0.48318,                0.26957,                0.81288,              0.0012892,              0.0012892,              0.0012892
                    497,                0.46171,                0.71672,                 0.3328,                0.91894,                      1,                0.98639,                0.98803,                 0.9725,                      1,                0.99857,                  0.995,                0.85026,                0.28589,                0.48361,                0.25613,                0.81131,              0.0012889,              0.0012889,              0.0012889
                    498,                0.45553,                 0.6856,                 0.3316,                0.91544,                      1,                0.98648,                0.98853,                0.97316,                      1,                0.99796,                  0.995,                0.85756,                0.27513,                0.47163,                0.23004,                0.80526,              0.0012887,              0.0012887,              0.0012887
                    499,                0.43475,                0.66993,                0.32564,                 0.8964,                      1,                0.99749,                  0.995,                0.97421,                      1,                0.99749,                  0.995,                0.86072,                0.26609,                0.46821,                0.23447,                0.80362,              0.0012884,              0.0012884,              0.0012884
                    500,                0.39466,                0.64621,                0.33802,                0.90647,                      1,                0.98653,                0.99487,                0.97643,                      1,                0.98653,                0.99487,                0.85852,                0.25514,                  0.462,                0.24018,                0.80191,              0.0012881,              0.0012881,              0.0012881
                    501,                0.39421,                 0.6149,                0.33036,                0.91185,                      1,                0.98651,                0.98815,                0.97035,                      1,                0.98651,                0.99475,                 0.8558,                 0.2562,                0.45969,                 0.2432,                0.80085,              0.0012878,              0.0012878,              0.0012878
                    502,                0.37395,                0.68962,                0.31288,                0.89254,                      1,                0.98614,                0.98723,                0.96584,                      1,                0.98614,                0.98723,                0.85242,                0.28188,                0.45588,                0.23841,                0.80829,              0.0012875,              0.0012875,              0.0012875
                    503,                0.42717,                0.72189,                0.35188,                0.90254,                0.99868,                0.97403,                 0.9866,                0.95748,                0.99868,                0.97403,                 0.9866,                 0.8521,                0.29023,                 0.4516,                 0.2486,                0.81259,              0.0012872,              0.0012872,              0.0012872
                    504,                0.40631,                0.74327,                 0.3254,                0.88908,                0.99592,                0.97403,                0.98645,                0.96321,                0.99592,                0.97403,                0.98645,                 0.8568,                0.28039,                0.44136,                0.25372,                0.81265,               0.001287,               0.001287,               0.001287
                    505,                0.39819,                0.66105,                0.31863,                0.89859,                0.99496,                0.97403,                 0.9862,                0.96042,                0.99496,                0.97403,                 0.9862,                0.85683,                0.28443,                0.44202,                0.26886,                0.81248,              0.0012867,              0.0012867,              0.0012867
                    506,                0.38539,                0.61365,                0.29944,                0.86715,                  0.987,                0.98613,                0.98669,                0.96452,                0.99704,                0.97403,                 0.9777,                0.85485,                0.27978,                0.44756,                0.26513,                0.80692,              0.0012864,              0.0012864,              0.0012864
                    507,                 0.4627,                0.67824,                0.35085,                0.90471,                  0.987,                0.98631,                0.98692,                0.96883,                0.99738,                0.97403,                0.97804,                0.85933,                0.27779,                0.45073,                0.24404,                0.80628,              0.0012861,              0.0012861,              0.0012861
                    508,                0.44513,                0.71205,                0.33429,                0.90665,                 0.9988,                0.97403,                  0.987,                0.96689,                 0.9988,                0.97403,                0.97815,                0.85081,                 0.2877,                0.47586,                0.24807,                0.81149,              0.0012858,              0.0012858,              0.0012858
                    509,                0.41463,                0.65817,                0.32885,                 0.9038,                      1,                0.98638,                0.98715,                0.96148,                      1,                0.98638,                0.98715,                0.85518,                0.29453,                 0.4688,                0.24631,                0.81217,              0.0012855,              0.0012855,              0.0012855
                    510,                0.41133,                0.65005,                0.30759,                0.87251,                      1,                 0.9981,                  0.995,                0.96569,                0.99856,                0.97403,                0.97848,                0.86477,                0.29843,                 0.4559,                 0.2586,                0.81433,              0.0012853,              0.0012853,              0.0012853
                    511,                0.44422,                0.69283,                0.31665,                0.88645,                      1,                 0.9867,                0.99487,                 0.9587,                0.99816,                0.97403,                0.97842,                0.86169,                0.29085,                0.45914,                 0.2558,                0.81178,               0.001285,               0.001285,               0.001285
                    512,                0.42174,                 0.6461,                0.35412,                0.88073,                      1,                0.98616,                0.99487,                0.96283,                0.99779,                0.97403,                0.97878,                0.85908,                0.28123,                0.45758,                0.25255,                0.80287,              0.0012847,              0.0012847,              0.0012847
                    513,                0.37691,                0.64476,                0.29991,                0.88662,                0.98566,                      1,                0.99487,                0.96188,                0.99837,                0.97403,                0.97882,                0.85686,                0.28237,                0.45538,                0.25439,                0.80038,              0.0012844,              0.0012844,              0.0012844
                    514,                0.41712,                0.63277,                0.33355,                0.93307,                0.98672,                      1,                0.99487,                0.96767,                0.99908,                0.97403,                 0.9794,                0.85305,                0.28621,                0.46234,                0.25782,                0.79968,              0.0012841,              0.0012841,              0.0012841
                    515,                0.40126,                0.63138,                0.30409,                0.89615,                0.98718,                0.99976,                0.99487,                0.97277,                0.99923,                0.97403,                0.98792,                 0.8571,                 0.2914,                0.46581,                0.25166,                0.80352,              0.0012839,              0.0012839,              0.0012839
                    516,                0.38906,                0.66569,                0.32546,                0.87051,                0.98718,                 0.9997,                0.99474,                0.97391,                0.99919,                0.97403,                 0.9884,                0.86354,                0.29169,                0.45044,                0.25673,                0.81043,              0.0012836,              0.0012836,              0.0012836
                    517,                0.37556,                0.67696,                0.31481,                0.90439,                0.98718,                0.99991,                0.99474,                 0.9761,                0.99915,                0.97403,                0.98862,                0.85929,                0.28579,                0.44732,                 0.2684,                0.81228,              0.0012833,              0.0012833,              0.0012833
                    518,                0.43485,                0.66231,                0.34779,                0.92319,                0.98718,                0.99979,                0.99474,                0.97579,                0.99968,                0.97403,                0.98827,                0.84479,                0.28454,                0.46372,                0.25908,                0.81098,               0.001283,               0.001283,               0.001283
                    519,                0.38169,                0.64389,                0.32046,                0.88629,                0.98717,                0.99947,                0.99474,                0.97692,                0.99945,                0.97403,                0.98819,                0.84491,                0.26893,                0.46389,                0.25449,                0.81021,              0.0012827,              0.0012827,              0.0012827
                    520,                0.40438,                 0.6758,                0.35899,                0.89749,                0.98625,                0.98701,                0.99462,                 0.9693,                 0.9982,                0.97403,                0.99357,                0.85658,                0.26796,                0.45894,                0.25722,                0.81563,              0.0012824,              0.0012824,              0.0012824
                    521,                0.44132,                0.72486,                0.35411,                0.92178,                0.98628,                0.98701,                0.99462,                 0.9643,                0.99663,                0.97403,                0.99379,                0.85686,                 0.2763,                0.45828,                0.26881,                0.81954,              0.0012822,              0.0012822,              0.0012822
                    522,                0.46044,                0.62456,                0.35269,                0.94037,                0.99998,                0.98701,                0.98771,                0.96292,                 0.9957,                0.97403,                0.99425,                0.85045,                0.26016,                0.45921,                0.26764,                0.82114,              0.0012819,              0.0012819,              0.0012819
                    523,                0.42875,                0.62655,                0.35235,                 0.9033,                0.99995,                0.98701,                0.98752,                0.96455,                0.99624,                0.97403,                0.99413,                0.85103,                0.25681,                0.45776,                0.27254,                0.81746,              0.0012816,              0.0012816,              0.0012816
                    524,                0.38887,                0.66939,                0.30327,                0.88959,                0.99987,                0.98701,                 0.9872,                0.96579,                0.99679,                0.97403,                0.99425,                0.85569,                0.27897,                0.46131,                0.27745,                0.81655,              0.0012813,              0.0012813,              0.0012813
                    525,                0.41592,                0.63991,                0.32245,                0.90881,                      1,                0.98656,                0.98686,                 0.9688,                0.99742,                0.97403,                0.98648,                0.85184,                0.27767,                 0.4623,                0.27331,                0.81311,               0.001281,               0.001281,               0.001281
                    526,                0.41236,                0.64103,                0.29194,                0.90586,                      1,                0.98638,                0.98627,                0.97298,                      1,                0.98638,                0.99475,                0.84803,                0.28626,                0.45835,                0.27524,                0.81335,              0.0012807,              0.0012807,              0.0012807
                    527,                0.41984,                0.67944,                0.34442,                0.90149,                      1,                0.98668,                0.98619,                0.97424,                      1,                0.98668,                0.99475,                0.84978,                0.28759,                0.45949,                0.28131,                0.81254,              0.0012805,              0.0012805,              0.0012805
                    528,                0.41926,                0.69278,                0.34467,                0.90441,                      1,                0.98493,                0.98617,                0.97217,                0.98716,                0.99879,                0.99487,                0.85095,                0.29716,                0.46479,                0.28068,                0.81192,              0.0012802,              0.0012802,              0.0012802
                    529,                 0.4413,                0.72325,                0.33803,                0.93318,                      1,                0.98585,                0.98625,                0.96129,                0.98717,                0.99911,                0.99487,                0.85342,                 0.3009,                0.46394,                0.27137,                0.80841,              0.0012799,              0.0012799,              0.0012799
                    530,                0.43278,                0.65701,                0.34714,                0.90812,                0.99735,                0.98701,                0.98663,                0.97058,                0.98423,                0.97403,                  0.986,                  0.857,                0.28929,                 0.4661,                0.25564,                0.80624,              0.0012796,              0.0012796,              0.0012796
                    531,                0.40213,                0.65859,                0.32397,                 0.8696,                0.99743,                0.98701,                 0.9868,                0.97543,                      1,                0.96985,                 0.9863,                 0.8581,                0.27257,                0.45771,                0.25486,                0.80386,              0.0012793,              0.0012793,              0.0012793
                    532,                0.39353,                0.67996,                0.34969,                0.88481,                0.99795,                0.98701,                0.99475,                0.96453,                      1,                0.97025,                0.97772,                0.85113,                0.30651,                0.45634,                0.26006,                0.81312,               0.001279,               0.001279,               0.001279
                    533,                0.45921,                0.75308,                0.37465,                0.91893,                0.99903,                0.98701,                0.99475,                 0.9624,                0.99558,                0.97403,                0.97773,                 0.8558,                0.32535,                0.45394,                0.26492,                0.81884,              0.0012788,              0.0012788,              0.0012788
                    534,                0.42867,                0.67989,                0.32997,                0.87581,                0.98549,                0.98701,                0.99438,                 0.9704,                0.99467,                0.97403,                0.98654,                0.85439,                0.30134,                0.45896,                0.27868,                0.81584,              0.0012785,              0.0012785,              0.0012785
                    535,                0.42632,                0.71001,                0.37097,                0.89384,                0.99917,                0.98701,                0.99439,                  0.976,                0.99917,                0.98701,                0.99439,                 0.8636,                0.29287,                0.47033,                0.26849,                0.81796,              0.0012782,              0.0012782,              0.0012782
                    536,                0.38108,                0.61707,                0.31873,                 0.8586,                0.99948,                0.98701,                0.99475,                0.96604,                0.99567,                0.97403,                0.97812,                0.86194,                0.27469,                0.45135,                0.25966,                0.81658,              0.0012779,              0.0012779,              0.0012779
                    537,                0.40156,                0.64913,                0.32813,                0.87649,                0.99977,                0.98701,                0.99487,                0.96888,                0.99663,                0.97403,                 0.9781,                0.85895,                0.25758,                0.45137,                0.26082,                0.81606,              0.0012776,              0.0012776,              0.0012776
                    538,                0.41757,                0.69188,                0.33592,                0.88934,                 0.9843,                0.98701,                 0.9869,                0.96396,                 0.9972,                0.97403,                0.97801,                 0.8597,                0.27816,                0.45303,                0.25191,                0.82192,              0.0012773,              0.0012773,              0.0012773
                    539,                0.36649,                0.63497,                0.29546,                0.87122,                0.98567,                0.98701,                 0.9869,                0.97144,                0.99632,                0.97403,                0.97801,                0.86073,                0.27877,                0.45566,                0.25727,                 0.8224,              0.0012771,              0.0012771,              0.0012771
                    540,                0.37746,                 0.6791,                0.32116,                0.89018,                0.98609,                0.98701,                0.98677,                0.97066,                0.98609,                0.98701,                0.98677,                0.85408,                0.27447,                 0.4692,                0.26346,                0.81284,              0.0012768,              0.0012768,              0.0012768
                    541,                0.37513,                0.72764,                  0.307,                0.87866,                      1,                0.98507,                0.98674,                0.97059,                      1,                0.98507,                0.98674,                0.85132,                 0.2832,                0.47235,                0.26757,                0.81217,              0.0012765,              0.0012765,              0.0012765
                    542,                0.42539,                0.74559,                0.37525,                0.89391,                0.99761,                0.97403,                0.98637,                0.97662,                0.99761,                0.97403,                0.98637,                0.84763,                0.29218,                0.47605,                0.27197,                0.80978,              0.0012762,              0.0012762,              0.0012762
                    543,                0.42502,                 0.6751,                0.33138,                0.89779,                0.99596,                0.97403,                 0.9862,                0.97675,                0.99596,                0.97403,                 0.9862,                0.85069,                0.29189,                0.47188,                0.25942,                0.80888,              0.0012759,              0.0012759,              0.0012759
                    544,                0.39491,                0.68342,                0.32632,                0.88752,                      1,                0.98425,                0.98642,                0.97282,                      1,                0.98425,                0.98642,                0.84741,                0.26453,                0.48142,                0.25768,                0.80437,              0.0012756,              0.0012756,              0.0012756
                    545,                0.43622,                0.72971,                0.34902,                0.92724,                0.99767,                0.97403,                0.98632,                0.97736,                0.99767,                0.97403,                0.98632,                 0.8445,                0.25932,                0.46845,                0.25617,                0.80527,              0.0012754,              0.0012754,              0.0012754
                    546,                0.41078,                0.72644,                0.32648,                0.87489,                0.99696,                0.97403,                0.98636,                0.97809,                0.99696,                0.97403,                0.98636,                0.85215,                0.26547,                0.44423,                0.24487,                0.80731,              0.0012751,              0.0012751,              0.0012751
                    547,                0.48837,                0.72702,                0.35526,                0.93056,                0.98699,                0.98531,                0.98638,                0.97379,                0.98699,                0.98531,                0.98638,                0.84871,                0.25979,                0.44599,                0.24211,                0.80922,              0.0012748,              0.0012748,              0.0012748
                    548,                0.40127,                0.59915,                0.32857,                0.88412,                0.99988,                      1,                  0.995,                 0.9678,                0.99988,                      1,                  0.995,                0.85816,                0.26621,                0.44309,                0.24702,                0.81839,              0.0012745,              0.0012745,              0.0012745
                    549,                0.40578,                 0.6791,                0.33057,                0.88155,                0.99924,                      1,                  0.995,                0.96509,                0.99924,                      1,                  0.995,                0.86011,                0.27446,                  0.446,                0.25191,                0.82375,              0.0012742,              0.0012742,              0.0012742
                    550,                0.43177,                0.68054,                0.36488,                0.90035,                0.99837,                      1,                  0.995,                 0.9533,                0.99837,                      1,                  0.995,                0.85293,                0.30287,                0.46211,                0.28003,                0.83744,              0.0012739,              0.0012739,              0.0012739
                    551,                 0.4542,                0.76213,                0.32607,                0.91526,                      1,                0.99936,                  0.995,                0.95077,                      1,                0.99936,                  0.995,                0.84652,                0.30071,                0.46804,                 0.2771,                0.84703,              0.0012737,              0.0012737,              0.0012737
                    552,                0.41475,                0.65036,                0.33379,                0.88107,                0.98709,                0.99321,                0.99474,                0.95535,                0.98709,                0.99321,                0.99474,                0.85119,                0.29797,                0.45613,                0.28434,                0.84711,              0.0012734,              0.0012734,              0.0012734
                    553,                0.43231,                0.75914,                0.34088,                0.90005,                0.96927,                      1,                0.99449,                0.96106,                0.96927,                      1,                0.99449,                0.85605,                0.30404,                0.45564,                  0.285,                0.85335,              0.0012731,              0.0012731,              0.0012731
                    554,                0.44832,                0.69609,                0.36154,                 0.9075,                0.97255,                      1,                0.99449,                0.96518,                0.97255,                      1,                0.99449,                0.85948,                0.30806,                0.46149,                0.28095,                0.83821,              0.0012728,              0.0012728,              0.0012728
                    555,                0.51742,                0.72735,                0.39617,                0.95718,                  0.986,                      1,                0.99474,                 0.9612,                  0.987,                0.98589,                0.98676,                0.85364,                0.31095,                0.47077,                0.27593,                0.83274,              0.0012725,              0.0012725,              0.0012725
                    556,                0.40102,                0.77257,                0.34361,                0.88658,                0.98718,                 0.9998,                0.99474,                0.95662,                0.98718,                 0.9998,                0.99474,                0.85617,                0.31141,                 0.4886,                 0.2819,                0.83359,              0.0012723,              0.0012723,              0.0012723
                    557,                0.38777,                0.66019,                0.33552,                0.89322,                0.98715,                0.99774,                0.99474,                0.96543,                0.98715,                0.99774,                0.99474,                0.85815,                0.29738,                 0.4825,                 0.2732,                0.83375,               0.001272,               0.001272,               0.001272
                    558,                0.42584,                0.64937,                0.34235,                0.88388,                0.98699,                0.98512,                0.98787,                 0.9736,                0.98699,                0.98512,                0.98787,                0.86157,                0.25952,                0.46751,                 0.2498,                0.81423,              0.0012717,              0.0012717,              0.0012717
                    559,                0.40236,                0.73478,                0.30965,                0.90536,                0.98699,                0.98516,                0.98795,                0.98187,                0.98699,                0.98516,                0.98795,                0.85713,                0.25697,                0.46577,                0.23447,                0.81108,              0.0012714,              0.0012714,              0.0012714
                    560,                 0.3946,                0.64754,                0.33304,                0.89196,                0.98655,                0.98701,                0.98762,                0.97489,                0.98655,                0.98701,                0.98762,                0.85685,                 0.2514,                0.46612,                0.22676,                0.81067,              0.0012711,              0.0012711,              0.0012711
                    561,                 0.3768,                0.66555,                0.33047,                0.89788,                0.98617,                0.98701,                0.98753,                 0.9738,                0.98617,                0.98701,                 0.9945,                0.85945,                 0.2652,                0.46128,                0.23535,                0.81333,              0.0012708,              0.0012708,              0.0012708
                    562,                0.47465,                0.69723,                0.35702,                0.91304,                0.99959,                0.98701,                 0.9876,                0.97263,                0.99959,                0.98701,                0.99462,                0.86293,                0.28369,                0.45661,                0.24369,                0.81619,              0.0012706,              0.0012706,              0.0012706
                    563,                0.39029,                0.62928,                0.31429,                 0.9068,                0.99946,                0.98701,                0.98777,                0.96975,                0.99946,                0.98701,                0.99475,                0.86532,                 0.2789,                0.44969,                0.24287,                0.81628,              0.0012703,              0.0012703,              0.0012703
                    564,                0.38659,                0.69254,                 0.3148,                 0.8832,                0.99931,                0.98701,                0.98803,                0.97278,                0.99931,                0.98701,                0.98803,                0.85725,                0.26026,                0.45096,                0.24495,                 0.8198,                0.00127,                0.00127,                0.00127
                    565,                0.42436,                0.65557,                0.34125,                0.87455,                0.99926,                0.98701,                0.98802,                0.97181,                0.99926,                0.98701,                0.98802,                0.86001,                0.25397,                0.45628,                0.24271,                0.82074,              0.0012697,              0.0012697,              0.0012697
                    566,                 0.4178,                0.66033,                0.31125,                0.89125,                0.99927,                0.98701,                 0.9878,                0.97677,                0.99927,                0.98701,                0.99487,                0.85339,                0.25338,                0.47497,                0.24266,                0.82115,              0.0012694,              0.0012694,              0.0012694
                    567,                0.39982,                0.67742,                 0.3386,                0.88889,                0.99939,                0.98701,                0.98791,                0.97618,                0.99939,                0.98701,                0.99439,                  0.856,                0.26701,                0.47429,                0.24417,                0.82273,              0.0012691,              0.0012691,              0.0012691
                    568,                 0.4288,                0.67269,                0.32292,                0.88306,                0.99965,                0.98701,                0.98844,                0.97632,                0.99965,                0.98701,                0.99428,                0.86465,                 0.2947,                0.45227,                0.26658,                0.82575,              0.0012689,              0.0012689,              0.0012689
                    569,                0.39557,                0.70095,                0.32062,                0.89575,                      1,                0.98633,                0.98834,                0.97353,                      1,                0.98633,                0.99451,                0.86911,                0.29887,                0.44557,                 0.2617,                0.82868,              0.0012686,              0.0012686,              0.0012686
                    570,                0.34561,                0.79601,                0.29217,                0.87373,                0.98602,                0.98701,                0.98829,                0.96748,                0.98602,                0.98701,                0.99462,                0.86288,                0.29951,                0.45765,                0.25291,                0.82978,              0.0012683,              0.0012683,              0.0012683
